"基準価額一覧"
""
"ファンド名","ブラックロック－ｉシェアーズ　ハイイールド債券インデックス・ファンド"
""
"検索期間","検索開始年月日","検索終了年月日"
"","20130307","20230407"
""
"年月日","基準価額（円）","前日比（円）","純資産総額（百万円）"
"2020/10/22","13531","-85","587"
"2020/10/21","13616","-28","590"
"2020/10/20","13644","5","590"
"2020/10/19","13639","16","589"
"2020/10/16","13623","-35","589"
"2020/10/15","13658","-42","591"
"2020/10/14","13700","-36","593"
"2020/10/13","13736","54","594"
"2020/10/12","13682","-12","592"
"2020/10/09","13694","-21","594"
"2020/10/08","13715","79","595"
"2020/10/07","13636","45","593"
"2020/10/06","13591","96","592"
"2020/10/05","13495","0","588"
"2020/10/02","13495","32","587"
"2020/10/01","13463","65","585"
"2020/09/30","13398","22","581"
"2020/09/29","13376","63","579"
"2020/09/28","13313","4","576"
"2020/09/25","13309","-89","575"
"2020/09/24","13398","26","577"
"2020/09/23","13372","-139","569"
"2020/09/18","13511","-45","573"
"2020/09/17","13556","-21","573"
"2020/09/16","13577","-44","573"
"2020/09/15","13621","-12","575"
"2020/09/14","13633","-61","576"
"2020/09/11","13694","-11","578"
"2020/09/10","13705","81","579"
"2020/09/09","13624","-90","575"
"2020/09/08","13714","19","577"
"2020/09/07","13695","7","574"
"2020/09/04","13688","-113","574"
"2020/09/03","13801","65","579"
"2020/09/02","13736","16","575"
"2020/09/01","13720","69","575"
"2020/08/31","13651","-150","571"
"2020/08/28","13801","94","578"
"2020/08/27","13707","-64","574"
"2020/08/26","13771","93","580"
"2020/08/25","13678","42","576"
"2020/08/24","13636","56","574"
"2020/08/21","13580","-81","570"
"2020/08/20","13661","119","569"
"2020/08/19","13542","-2","564"
"2020/08/18","13544","-116","564"
"2020/08/17","13660","-128","570"
"2020/08/14","13788","2","577"
"2020/08/13","13786","-27","580"
"2020/08/12","13813","83","577"
"2020/08/11","13730","64","574"
"2020/08/07","13666","5","571"
"2020/08/06","13661","37","571"
"2020/08/05","13624","-61","569"
"2020/08/04","13685","43","570"
"2020/08/03","13642","185","567"
"2020/07/31","13457","-34","559"
"2020/07/30","13491","24","560"
"2020/07/29","13467","-10","560"
"2020/07/28","13477","-56","559"
"2020/07/27","13533","-117","561"
"2020/07/22","13650","44","566"
"2020/07/21","13606","67","563"
"2020/07/20","13539","58","560"
"2020/07/17","13481","33","557"
"2020/07/16","13448","70","554"
"2020/07/15","13378","-71","551"
"2020/07/14","13449","126","552"
"2020/07/13","13323","25","547"
"2020/07/10","13298","-82","545"
"2020/07/09","13380","-107","549"
"2020/07/08","13487","73","553"
"2020/07/07","13414","63","548"
"2020/07/06","13351","-9","546"
"2020/07/03","13360","91","545"
"2020/07/02","13269","-21","540"
"2020/07/01","13290","84","541"
"2020/06/30","13206","14","535"
"2020/06/29","13192","-39","535"
"2020/06/26","13231","-20","535"
"2020/06/25","13251","-68","534"
"2020/06/24","13319","-41","537"
"2020/06/23","13360","-13","537"
"2020/06/22","13373","23","536"
