"基準価額一覧"
""
"ファンド名","大和－ダイワ・ダイナミック・インド株ファンド"
""
"検索期間","検索開始年月日","検索終了年月日"
"","20070307","20230407"
""
"年月日","基準価額（円）","前日比（円）","純資産総額（百万円）"
"2020/06/24","6182","105","16092"
"2020/06/23","6077","77","15814"
"2020/06/22","6000","84","15623"
"2020/06/19","5916","94","15419"
"2020/06/18","5822","-48","15198"
"2020/06/17","5870","40","15322"
"2020/06/16","5830","-72","15219"
"2020/06/15","5902","92","15439"
"2020/06/12","5810","-187","15184"
"2020/06/11","5997","-19","15705"
"2020/06/10","6016","-99","15715"
"2020/06/09","6115","-95","15954"
"2020/06/08","6210","99","16172"
"2020/06/05","6111","-20","15901"
"2020/06/04","6131","17","16001"
"2020/06/03","6114","211","15992"
"2020/06/02","5903","120","15461"
"2020/06/01","5783","87","15141"
"2020/05/29","5696","103","14914"
"2020/05/28","5593","147","14702"
"2020/05/27","5446","11","14329"
"2020/05/26","5435","2","14300"
"2020/05/25","5433","-83","14296"
"2020/05/22","5516","0","14514"
"2020/05/21","5516","128","14603"
"2020/05/20","5388","51","14265"
"2020/05/19","5337","-179","14131"
"2020/05/18","5516","-56","14606"
"2020/05/15","5572","-91","14756"
"2020/05/14","5663","78","15026"
"2020/05/13","5585","53","14824"
"2020/05/12","5532","-1","14692"
"2020/05/11","5533","16","14690"
"2020/05/08","5517","-4","14648"
"2020/05/07","5521","-409","14659"
"2020/05/01","5930","111","15736"
"2020/04/30","5819","207","15430"
"2020/04/28","5612","89","14873"
"2020/04/27","5523","-145","14815"
"2020/04/24","5668","80","15176"
"2020/04/23","5588","160","14960"
"2020/04/22","5428","-203","14533"
"2020/04/21","5631","-29","15081"
"2020/04/20","5660","164","15166"
"2020/04/17","5496","42","14729"
"2020/04/16","5454","-46","14616"
"2020/04/15","5500","14","14741"
"2020/04/14","5486","-100","14691"
"2020/04/13","5586","28","14960"
"2020/04/10","5558","152","14886"
"2020/04/09","5406","41","14476"
"2020/04/08","5365","350","14373"
"2020/04/07","5015","92","13435"
"2020/04/06","4923","-110","13188"
"2020/04/03","5033","48","13483"
"2020/04/02","4985","-300","13339"
"2020/04/01","5285","103","14131"
"2020/03/31","5182","-115","13839"
"2020/03/30","5297","-173","14148"
"2020/03/27","5470","216","14616"
"2020/03/26","5254","336","14029"
"2020/03/25","4918","122","13131"
"2020/03/24","4796","-777","12817"
"2020/03/23","5573","46","14904"
"2020/03/19","5527","-334","14780"
"2020/03/18","5861","-65","15670"
"2020/03/17","5926","-488","15853"
"2020/03/16","6414","423","17184"
"2020/03/13","5991","-594","16079"
"2020/03/12","6585","-57","17685"
"2020/03/11","6642","160","17838"
"2020/03/10","6482","-242","17515"
"2020/03/09","6724","-460","18177"
"2020/03/06","7184","-68","19419"
"2020/03/05","7252","-118","19603"
"2020/03/04","7370","1","19922"
"2020/03/03","7369","9","19932"
"2020/03/02","7360","-483","19952"
"2020/02/28","7843","-99","21277"
"2020/02/27","7942","2","21581"
"2020/02/26","7940","-81","21768"
"2020/02/25","8021","-330","21989"
"2020/02/21","8351","41","22993"
"2020/02/20","8310","190","22953"
"2020/02/19","8120","-28","22513"
"2020/02/18","8148","-47","22745"
"2020/02/17","8195","-27","22906"
