"äÓèÄâøäzàÍóó"
""
"ÉtÉ@ÉìÉhñº","éOïHÇtÇeÇiçëç€Å|ÇÖÇlÇ`ÇwÇhÇrÅ@ÇrÇåÇâÇçÅ@êÊêiçëç¬åîÉCÉìÉfÉbÉNÉX"
""
"åüçıä˙ä‘","åüçıäJénîNåéì˙","åüçıèIóπîNåéì˙"
"","20170107","20230407"
""
"îNåéì˙","äÓèÄâøäzÅiâ~Åj","ëOì˙î‰Åiâ~Åj","èÉéëéYëçäzÅiïSñúâ~Åj"
"2022/03/01","11550","65","41558"
"2022/02/28","11485","-28","41328"
"2022/02/25","11513","44","41430"
"2022/02/24","11469","-31","41165"
"2022/02/22","11500","-44","41275"
"2022/02/21","11544","30","41397"
"2022/02/18","11514","-22","41249"
"2022/02/17","11536","16","41285"
"2022/02/16","11520","18","40989"
"2022/02/15","11502","-42","40870"
"2022/02/14","11544","-107","40918"
"2022/02/10","11651","34","41223"
"2022/02/09","11617","-27","41057"
"2022/02/08","11644","-3","41131"
"2022/02/07","11647","-49","41112"
"2022/02/04","11696","44","41241"
"2022/02/03","11652","4","41012"
"2022/02/02","11648","-34","40702"
"2022/02/01","11682","-16","40773"
"2022/01/31","11698","1","40779"
"2022/01/28","11697","52","40738"
"2022/01/27","11645","9","40535"
"2022/01/26","11636","-50","40428"
"2022/01/25","11686","10","40565"
"2022/01/24","11676","62","40515"
"2022/01/21","11614","-59","40229"
"2022/01/20","11673","-22","40421"
"2022/01/19","11695","-69","40124"
"2022/01/18","11764","9","40359"
"2022/01/17","11755","-41","40227"
"2022/01/14","11796","-25","40321"
"2022/01/13","11821","-18","40427"
"2022/01/12","11839","35","39964"
"2022/01/11","11804","-68","39784"
"2022/01/07","11872","-45","39933"
"2022/01/06","11917","-24","39921"
"2022/01/05","11941","47","39699"
"2022/01/04","11894","-11","39448"
"2021/12/30","11905","-14","39191"
"2021/12/29","11919","-16","39235"
"2021/12/28","11935","68","39287"
"2021/12/27","11867","-12","38988"
"2021/12/24","11879","-11","38977"
"2021/12/23","11890","40","38896"
"2021/12/22","11850","-2","38674"
"2021/12/21","11852","2","38520"
"2021/12/20","11850","-48","38468"
"2021/12/17","11898","-17","38560"
"2021/12/16","11915","40","38372"
"2021/12/15","11875","-5","38218"
"2021/12/14","11880","28","38111"
"2021/12/13","11852","26","37956"
"2021/12/10","11826","-43","37850"
"2021/12/09","11869","9","38004"
"2021/12/08","11860","-10","37908"
"2021/12/07","11870","20","37831"
"2021/12/06","11850","32","37598"
"2021/12/03","11818","23","37414"
"2021/12/02","11795","-53","37011"
"2021/12/01","11848","14","37085"
"2021/11/30","11834","-21","36954"
"2021/11/29","11855","20","36900"
"2021/11/26","11835","-30","36839"
"2021/11/25","11865","-8","36728"
"2021/11/24","11873","-6","36546"
"2021/11/22","11879","-28","36486"
"2021/11/19","11907","67","36480"
"2021/11/18","11840","-63","36189"
"2021/11/17","11903","31","36234"
"2021/11/16","11872","-31","35443"
"2021/11/15","11903","-27","35395"
"2021/11/12","11930","-1","35476"
"2021/11/11","11931","-22","35338"
"2021/11/10","11953","12","35342"
"2021/11/09","11941","-45","35159"
"2021/11/08","11986","52","35319"
"2021/11/05","11934","-34","35085"
"2021/11/04","11968","45","35150"
"2021/11/02","11923","8","34686"
"2021/11/01","11915","-53","34626"
"2021/10/29","11968","0","34715"
"2021/10/28","11968","37","34693"
"2021/10/27","11931","40","34544"
"2021/10/26","11891","7","34357"
"2021/10/25","11884","-6","34273"
"2021/10/22","11890","-74","34222"
"2021/10/21","11964","-31","34395"
"2021/10/20","11995","32","34453"
"2021/10/19","11963","-1","34281"
"2021/10/18","11964","10","34223"
"2021/10/15","11954","88","34045"
"2021/10/14","11866","61","33676"
"2021/10/13","11805","4","33371"
"2021/10/12","11801","99","33358"
"2021/10/11","11702","40","33009"
"2021/10/08","11662","23","32827"
"2021/10/07","11639","-39","32709"
"2021/10/06","11678","35","32807"
"2021/10/05","11643","-9","32629"
"2021/10/04","11652","12","32406"
"2021/10/01","11640","-78","32313"
"2021/09/30","11718","-9","32460"
"2021/09/29","11727","12","32471"
"2021/09/28","11715","5","32346"
"2021/09/27","11710","-17","32329"
"2021/09/24","11727","89","32302"
"2021/09/22","11638","-38","31977"
"2021/09/21","11676","-41","31979"
"2021/09/17","11717","-4","32014"
"2021/09/16","11721","-38","31870"
"2021/09/15","11759","-24","31748"
"2021/09/14","11783","16","31769"
"2021/09/13","11767","-11","31611"
"2021/09/10","11778","1","31591"
"2021/09/09","11777","-7","31481"
"2021/09/08","11784","-9","31379"
"2021/09/07","11793","1","31402"
"2021/09/06","11792","-32","31340"
"2021/09/03","11824","26","31415"
"2021/09/02","11798","4","31055"
"2021/09/01","11794","-7","30886"
"2021/08/31","11801","36","30904"
"2021/08/30","11765","22","30717"
"2021/08/27","11743","-27","30562"
"2021/08/26","11770","-17","30465"
"2021/08/25","11787","3","30438"
"2021/08/24","11784","8","30332"
"2021/08/23","11776","8","30197"
"2021/08/20","11768","-10","30095"
"2021/08/19","11778","39","30065"
"2021/08/18","11739","-2","29862"
"2021/08/17","11741","-30","29656"
"2021/08/16","11771","-48","29515"
"2021/08/13","11819","1","29507"
"2021/08/12","11818","-28","29404"
"2021/08/11","11846","20","29282"
